"StockCode","StockName","NumQuiTraFinReport","AccPeriod","TotAsse"
"000546","金圆股份","0","2012-12-31","422920664.28"
"000546","金圆股份","0","2015-12-31","4374679600.00"
"000546","金圆股份","0","2017-12-31","7990548700.00"
"000547","航天发展","0","2017-12-31","7622226058.82"
"000547","航天发展","0","2018-03-31","7442313874.07"
"000548","湖南投资","0","2016-12-31","2374978643.40"
"000550","江铃汽车","0","2010-12-31","11237720000.00"
"000550","江铃汽车","0","2011-06-30","11616230000.00"
"000550","江铃汽车","0","2011-12-31","11819855000.00"
"000550","江铃汽车","0","2012-06-30","12702350000.00"
"000550","江铃汽车","0","2012-12-31","13144347000.00"
"000550","江铃汽车","0","2013-06-30","14931210000.00"
"000550","江铃汽车","0","2013-12-31","16483748000.00"
"000550","江铃汽车","0","2014-06-30","17824470000.00"
"000550","江铃汽车","0","2014-12-31","19496528000.00"
"000550","江铃汽车","0","2015-06-30","19559790000.00"
"000550","江铃汽车","0","2015-12-31","21050726000.00"
"000550","江铃汽车","0","2016-06-30","21307890000.00"
"000550","江铃汽车","0","2016-12-31","24494000000.00"
"000550","江铃汽车","0","2017-06-30","24199974000.00"
"000550","江铃汽车","0","2017-12-31","26387000000.00"
"000550","江铃汽车","0","2018-06-30","23232394000.00"
"000552","靖远煤电","0","2014-06-30","6092390600.00"
"000553","安道麦A","0","2013-12-31","2708271174.34"
"000553","安道麦A","0","2014-12-31","2953816908.12"
"000553","安道麦A","0","2015-06-30","3221520300.16"
"000553","安道麦A","0","2015-09-30","3286592614.26"
"000553","安道麦A","0","2015-12-31","2954162156.98"
"000553","安道麦A","0","2019-12-31","45288940000.00"
"000555","神州信息","0","2010-12-31","59481826.25"
"000555","神州信息","0","2011-12-31","22735124.32"
"000555","神州信息","0","2012-12-31","19253500.00"
"000555","神州信息","0","2014-06-30","5893482753.41"
"000557","西部创业","0","2012-12-31","287538480.44"
"000557","西部创业","0","2013-12-31","292941169.28"
"000557","西部创业","0","2015-12-31","265001700.00"
"000557","西部创业","0","2016-12-31","5049395006.45"
"000557","西部创业","0","2018-12-31","5772924011.99"
"000558","莱茵体育","0","2015-12-31","2830740115.15"
"000558","莱茵体育","0","2018-12-31","2741954469.13"
"000558","莱茵体育","0","2019-12-31","2420031463.57"
"000559","万向钱潮","0","2019-12-31","12028177341.44"
"000560","我爱我家","0","2010-12-31","3359618400.00"
"000560","我爱我家","0","2011-12-31","4172274800.00"
"000560","我爱我家","0","2012-06-30","4598584150.40"
"000560","我爱我家","0","2012-12-31","3951641900.00"
"000560","我爱我家","0","2014-12-31","4482561400.00"
"000560","我爱我家","0","2015-12-31","6096353700.00"
"000560","我爱我家","0","2017-12-31","17061024400.00"
"000560","我爱我家","0","2019-12-31","19107084700.00"
"000561","烽火电子","0","2010-12-31","1345452100.00"
"000561","烽火电子","0","2011-06-30","1277531100.00"
"000561","烽火电子","0","2011-12-31","1429769000.00"
"000561","烽火电子","0","2012-12-31","1623195400.00"
"000561","烽火电子","0","2016-12-31","2308464000.00"
"000562","宏源证券","0","2010-12-31","26836730000.00"
"000562","宏源证券","0","2011-03-31","25284040000.00"
"000562","宏源证券","0","2011-06-30","23807720000.00"
"000562","宏源证券","0","2011-09-30","20215070000.00"
"000562","宏源证券","0","2011-12-31","21300940000.00"
"000562","宏源证券","0","2012-03-31","23322450000.00"
"000562","宏源证券","0","2012-06-30","28978430000.00"
"000562","宏源证券","0","2012-09-30","28303720000.00"
"000562","宏源证券","0","2012-12-31","31931950000.00"
"000562","宏源证券","0","2013-03-31","34378480000.00"
"000562","宏源证券","0","2013-06-30","30822740000.00"
"000562","宏源证券","0","2013-09-30","33767720000.00"
"000562","宏源证券","0","2013-12-31","34624990000.00"
"000562","宏源证券","0","2014-03-31","37808240000.00"
"000562","宏源证券","0","2014-06-30","40254080000.00"
"000562","宏源证券","0","2014-09-30","46588480000.00"
"000562","宏源证券","0","2014-12-31","62905350000.00"
"000563","陕国投A","0","2012-06-30","3298338300.00"
"000563","陕国投A","0","2012-12-31","3561500200.00"
"000563","陕国投A","0","2013-06-30","3721745800.00"
"000563","陕国投A","0","2013-12-31","3929313600.00"
"000563","陕国投A","0","2014-12-31","4250278200.00"
"000563","陕国投A","0","2015-06-30","5778932600.00"
"000563","陕国投A","0","2015-12-31","8795013600.00"
"000563","陕国投A","0","2016-03-31","8189282100.00"
"000563","陕国投A","0","2016-06-30","8064110100.00"
"000563","陕国投A","0","2016-09-30","9798766500.00"
"000563","陕国投A","0","2016-12-31","9493408200.00"
"000563","陕国投A","0","2017-06-30","10193431000.00"
"000563","陕国投A","0","2017-12-31","9451303400.00"
"000563","陕国投A","0","2018-12-31","12285872000.00"
"000563","陕国投A","0","2020-06-30","16251518400.00"
"000563","陕国投A","0","2020-09-30","17068450800.00"
"000564","供销大集","0","2012-12-31","5810585283.53"
"000564","供销大集","0","2016-12-31","45701035400.00"
"000564","供销大集","0","2018-12-31","55887919400.00"
"000564","供销大集","0","2019-12-31","51974741200.00"
"000566","海南海药","0","2019-12-31","10590461036.89"
"000567","海德股份","0","2012-12-31","215690000.00"
"000567","海德股份","0","2013-12-31","274990000.00"
"000567","海德股份","0","2014-12-31","315632000.00"
"000567","海德股份","0","2016-12-31","1280406200.00"
"000568","泸州老窖","0","2010-12-31","8035651900.00"
"000568","泸州老窖","0","2013-12-31","13786970600.00"
"000568","泸州老窖","0","2017-12-31","19755761100.00"
"000571","*ST 大洲","0","2018-12-31","4224225100.00"
"000571","*ST 大洲","0","2019-12-31","3495022200.00"
"000572","ST 海马","0","2017-12-31","15792936671.22"
"000573","粤宏远A","0","2014-12-31","3322087700.00"
"000576","甘化科工","0","2010-12-31","701713528.70"
"000581","威孚高科","0","2016-12-31","17357873400.00"
"000582","北部湾港","0","2014-12-31","8594941600.00"
"000584","哈工智能","0","2012-12-31","3723194154.12"
"000584","哈工智能","0","2015-12-31","2954524116.00"
"000584","哈工智能","0","2017-12-31","3675460311.21"
"000584","哈工智能","0","2019-12-31","4534081049.86"
"000586","汇源通信","0","2012-12-31","514155100.00"
"000586","汇源通信","0","2013-12-31","495186000.00"
"000586","汇源通信","0","2014-12-31","527371200.00"
"000587","*ST 金洲","0","2015-12-31","19400598157.58"
"000587","*ST 金洲","0","2019-12-31","22398183932.25"
"000589","贵州轮胎","0","2013-12-31","7571528166.75"
"000589","贵州轮胎","0","2015-12-31","11175733874.86"
"000589","贵州轮胎","0","2017-12-31","9696301083.03"
"000589","贵州轮胎","0","2018-12-31","10500822007.04"
"000590","启迪药业","0","2014-12-31","586820654.17"
"000590","启迪药业","0","2018-12-31","816598767.73"
"000591","太阳能","0","2015-12-31","22737213741.96"
"000591","太阳能","0","2016-12-31","29749698976.26"
"000591","太阳能","0","2018-06-30","32141778575.79"
"000591","太阳能","0","2019-06-30","35628589812.36"
"000591","太阳能","0","2020-03-31","38258769160.47"
"000592","平潭发展","0","2013-12-31","1819857100.00"
"000592","平潭发展","0","2016-12-31","4170604200.00"
"000592","平潭发展","0","2017-12-31","4344821700.00"
"000592","平潭发展","0","2018-12-31","4303768800.00"
"000592","平潭发展","1","2019-12-31","4251015700.00"
"000592","平潭发展","0","2019-12-31","4249928600.00"
"000593","大通燃气","0","2017-12-31","1716731258.35"
"000593","大通燃气","0","2018-12-31","1633547300.00"
"000593","大通燃气","0","2019-12-31","1966522800.00"
"000594","国恒退","0","2012-12-31","4104334825.36"
"000595","*ST 宝实","0","2010-12-31","742271594.60"
"000595","*ST 宝实","0","2017-12-31","1933484144.65"
"000595","*ST 宝实","0","2018-12-31","1823689630.25"
"000595","*ST 宝实","0","2019-12-31","1524548101.11"
"000596","古井贡酒","0","2012-06-30","4261928852.58"
"000597","东北制药","0","2013-12-31","7552694300.00"
"000597","东北制药","0","2017-12-31","10593040900.00"
"000597","东北制药","0","2019-12-31","12544559910.08"
"000598","兴蓉环境","0","2010-12-31","2587850900.00"
"000598","兴蓉环境","0","2012-06-30","7463168800.00"
"000598","兴蓉环境","0","2012-12-31","8342401900.00"
"000598","兴蓉环境","0","2014-12-31","12151049300.00"
"000598","兴蓉环境","0","2015-06-30","12557947400.00"
"000598","兴蓉环境","0","2015-12-31","14199311600.00"
"000598","兴蓉环境","0","2016-12-31","16919335653.64"
"000598","兴蓉环境","0","2017-12-31","18754691591.34"
"000598","兴蓉环境","0","2018-06-30","19024529600.00"
"000598","兴蓉环境","0","2018-12-31","20921739931.72"
"000598","兴蓉环境","0","2019-12-31","25337512202.06"
"000599","青岛双星","0","2010-12-31","4709100744.85"
"000599","青岛双星","0","2011-12-31","4915766791.22"
"000599","青岛双星","0","2019-12-31","9882989300.00"
"000600","建投能源","0","2011-12-31","15600419601.32"
"000600","建投能源","0","2013-12-31","17999509790.33"
"000601","韶能股份","0","2011-12-31","8170480280.85"
"000601","韶能股份","0","2012-12-31","8487178425.93"
"000601","韶能股份","0","2013-12-31","8689724207.41"
"000601","韶能股份","0","2015-12-31","8507654768.14"
"000602","金马集团","0","2012-12-31","12993219633.34"
"000603","盛达资源","0","2010-12-31","153842201.69"
"000603","盛达资源","0","2015-06-30","1392771973.33"
"000603","盛达资源","0","2017-12-31","3169658704.12"
"000605","渤海股份","0","2010-12-31","130283312.84"
"000605","渤海股份","0","2013-12-31","2651280445.87"
"000606","顺利办","0","2018-12-31","4257549500.00"
"000606","顺利办","0","2019-12-31","2802431400.00"
"000607","华媒控股","0","2010-12-31","1611260000.00"
"000607","华媒控股","0","2014-12-31","1956562800.00"
"000607","华媒控股","0","2015-12-31","2390531516.33"
"000607","华媒控股","0","2016-12-31","2971239600.00"
"000607","华媒控股","0","2017-12-31","3200808500.00"
"000607","华媒控股","0","2018-12-31","3248604000.00"
"000607","华媒控股","0","2019-12-31","3562144000.00"
"000608","阳光股份","0","2011-12-31","6256646000.00"
"000608","阳光股份","0","2014-12-31","11238530000.00"
"000608","阳光股份","0","2019-12-31","5782216000.00"
"000609","中迪投资","0","2012-12-31","1581303400.00"
"000609","中迪投资","0","2013-12-31","1792586600.00"
"000610","西安旅游","0","2011-12-31","671958500.00"
"000610","西安旅游","0","2012-12-31","647850900.00"
"000610","西安旅游","0","2019-12-31","1239467400.00"
"000611","ST 天首","0","2011-12-31","640127796.30"
"000611","ST 天首","0","2012-12-31","717563244.18"
"000611","ST 天首","1","2014-12-31","708067348.39"
"000611","ST 天首","0","2014-12-31","584982858.81"
"000611","ST 天首","0","2015-12-31","696906567.42"
"000611","ST 天首","0","2016-12-31","423454139.70"
"000611","ST 天首","0","2017-12-31","1912487102.25"
"000611","ST 天首","0","2018-12-31","1775615643.47"
"000611","ST 天首","0","2019-12-31","1706236023.67"
"000612","焦作万方","0","2010-12-31","3956291774.17"
"000612","焦作万方","0","2014-12-31","9139667696.60"
"000612","焦作万方","0","2015-12-31","8706614707.29"
"000612","焦作万方","1","2015-12-31","8740590992.70"
"000612","焦作万方","0","2016-06-30","8233769854.21"
"000612","焦作万方","0","2018-12-31","7444129605.03"
"000613","大东海A","0","2014-12-31","114060000.00"
"000613","大东海A","0","2015-06-30","109920300.00"
"000615","奥园美谷","0","2010-12-31","1219033900.00"
"000615","奥园美谷","0","2013-12-31","1204078500.00"
"000615","奥园美谷","0","2014-12-31","1494106800.00"
"000615","奥园美谷","0","2015-12-31","7315524000.00"
"000615","奥园美谷","0","2019-12-31","10218205700.00"
"000616","海航投资","0","2015-12-31","8763743291.70"
"000616","海航投资","0","2016-12-31","8897805400.00"
"000616","海航投资","0","2017-12-31","10176063800.00"
"000616","海航投资","0","2018-12-31","6613278600.00"
"000616","海航投资","0","2019-12-31","6062330400.00"
"000617","中油资本","0","2016-12-31","775296246900.00"
"000620","新华联","0","2013-12-31","18264395018.92"
"000620","新华联","0","2014-12-31","24803308700.00"
"000620","新华联","1","2014-12-31",""
"000620","新华联","0","2015-12-31","33994153000.00"
"000620","新华联","0","2018-12-31","52925316100.00"
"000620","新华联","0","2019-12-31","53073366700.00"
"000622","恒立实业","0","2015-12-31","306410315.42"
"000622","恒立实业","0","2016-12-31","466466615.29"
"000622","恒立实业","0","2017-12-31","395522663.69"
"000622","恒立实业","0","2018-09-30","395397506.85"
"000622","恒立实业","1","2018-09-30","395397506.85"
"000622","恒立实业","0","2018-12-31","341971619.51"
"000622","恒立实业","0","2019-12-31","316407777.77"
"000623","吉林敖东","0","2010-12-31","7910361700.00"
"000623","吉林敖东","0","2011-12-31","10145092200.00"
"000623","吉林敖东","0","2014-12-31","13769626700.00"
"000623","吉林敖东","0","2017-12-31","21856632200.00"
"000625","长安汽车","0","2011-12-31","36532118115.54"
"000625","长安汽车","0","2012-12-31","46117604792.27"
"000625","长安汽车","0","2013-12-31","53439232598.59"
"000625","长安汽车","0","2017-12-31","106125114600.00"
"000625","长安汽车","0","2018-12-31","93488854100.00"
"000625","长安汽车","0","2019-12-31","97692177400.00"
"000626","远大控股","0","2017-12-31","8911034100.00"
"000626","远大控股","0","2019-12-31","6853027900.00"
"000627","天茂集团","0","2010-12-31","1980402800.00"
"000627","天茂集团","0","2011-12-31","1887694379.24"
"000627","天茂集团","0","2013-12-31","2156951593.96"
"000627","天茂集团","0","2016-12-31","117879113200.00"
"000627","天茂集团","0","2017-12-31","140416708300.00"
"000627","天茂集团","0","2018-06-30","165395324100.00"
"000628","高新发展","0","2010-12-31","2752143300.00"
"000628","高新发展","0","2011-12-31","3091099269.02"
"000628","高新发展","0","2012-12-31","2858554245.05"
"000628","高新发展","0","2013-06-30","2830602505.86"
"000628","高新发展","0","2013-12-31","3345331604.61"
"000628","高新发展","0","2014-12-31","3675478474.64"
"000628","高新发展","0","2016-12-31","3483605365.22"
"000628","高新发展","0","2017-12-31","2986210762.22"
"000628","高新发展","0","2018-12-31","3522712188.84"
"000629","攀钢钒钛","0","2011-06-30","63519840816.32"
"000629","攀钢钒钛","0","2012-12-31","31060879206.22"
